bounce,category,category_rank,country_rank,global_rank,organic_search,paid_search,ppv,time,traffic_direct,traffic_display,traffic_mail,traffic_referrals,traffic_search,traffic_social,url,visits
16.58,Office_Products,29817,89958,329679,100,0,9.49,00:04:45,24.34,0,4.8,23.96,44.29,2.6,filofaxusa.com,48300
51.76,Office_Products,528,153128,605618,23.39,76.61,4.13,00:03:33,20.28,0,0,9.65,69.15,0.92,versatables.com,29900
36.87,Office_Products,183,155884,632464,53.58,46.42,3.3,00:03:04,15.97,0.18,5.91,11.47,66.47,0,rubberstamps.com,43000
39,Office_Products,1278,297685,1117125,,,1.27,00:00:34,72.78,0,0,16.51,10.53,0.17,gotprint.net,42500
51.83,Office_Products,139,118263,423801,97.94,2.06,1.76,00:01:35,7.92,0,0,2.95,88.72,0.41,ontimesupplies.com,91200
46.46,Office_Products,2028,97172,371236,45.54,54.46,2.43,00:01:22,6.64,0.74,2.18,20.86,69.58,0,warehouse-lighting.com,92000
18.16,Office_Products,31953,31154,352397,75.35,24.65,3.44,00:01:41,33.72,0.19,1.37,14.36,49.33,1.04,bureaudirect.co.uk,86100
33.26,Office_Products,231,224428,876416,28.77,71.23,7.26,00:07:17,12.23,0,10.26,6.79,70.71,0,discountrubberstamps.com,13700
49.75,Office_Products,87789,477029,939168,100,0,1.13,00:00:10,8.63,0,0,3.58,87.53,0.26,paper-paper.com,40400
40.29,Office_Products,612,166706,681933,30.25,69.75,2.15,00:02:08,16.9,6.31,0,6.6,70.18,0,modernofficefurniture.com,42200
40.35,Office_Products,91802,178125,727438,19.8,80.2,1.49,00:00:33,16.28,10.18,0,11.39,61.24,0.91,digitalbuyer.com,56300
33.5,Office_Products,5013,110002,795406,77.26,22.74,2.31,00:01:20,13.25,0,0,13.41,69.43,3.92,anglepoise.com,33900
52.69,Office_Products,1456,445247,806515,100,0,1.95,00:02:35,42.41,0,0,14.71,40.21,2.68,inkd.com,32000
56.3,Office_Products,98943,530659,1061458,,,2.07,00:00:49,8.1,0,0,1.12,83.93,6.85,myexpression.com,22100
54.74,Office_Products,267,424164,1066125,,,1.85,00:01:08,3.51,0,0,1.82,94.67,0,abcoffice.com,20700
57.98,Office_Products,306,95832,371086,41.05,58.95,1.85,00:00:52,22.87,15.33,2.35,10.97,40.16,8.32,officedesigns.com,110000
29.2,Office_Products,113,93454,318526,91.15,8.85,2.91,00:01:26,36.16,0,12.34,14.64,34.53,2.33,fountainpenhospital.com,106000
19.28,Office_Products,54765,148996,591264,78.34,21.66,3.61,00:03:45,32.41,0,0,11.94,55.13,0.52,tablelegsonline.com,54500
17.47,Office_Products,2218,71372,752909,81.64,18.36,8.56,00:06:51,8.88,0,0.92,7.34,82.86,0,collinsdebden.co.uk,15100
8.51,Office_Products,105,72720,296747,58.25,41.75,19.17,00:08:26,46.54,0.17,0,9.41,43.88,0,pospaper.com,59100
24.11,Office_Products,251,252236,982166,100,0,12.2,00:08:25,30.89,0,1.15,17.77,45.99,4.21,simonstamp.com,9300
32.45,Office_Products,261003,478799,1741886,,,2.15,00:01:37,12.53,0.69,0,0.48,82.13,4.16,eventstable.com,13700
50.78,Office_Products,805,194086,716533,97.09,2.91,4.59,00:03:13,33.73,0.15,0.44,6.86,58.82,0,desktopsupplies.com,22200
23.6,Office_Products,196,174795,701442,50.35,49.65,3.76,00:01:30,23.46,0.05,3.35,6.98,66.16,0,buyonlinenow.com,31900
40.96,Office_Products,1208,371185,1255875,,,3.61,00:03:24,21.22,0,0,7.33,71.17,0.27,hertzfurniture.com,12100
41.76,Office_Products,2933,348856,1197204,,,3.21,00:02:39,52.02,0.19,0,5.44,33.75,8.62,myturnstone.com,13400
61.57,Office_Products,556,53241,627304,65.14,34.86,2.56,00:02:03,30.81,0,0.43,6.14,62.62,0,officechairsuk.co.uk,36000
20.32,Office_Products,185,53836,637714,63.43,36.57,4.25,00:01:53,24.57,0,2.62,15.23,57.58,0,worldofenvelopes.com,35400
40.91,Office_Products,31385,1037377,1446538,,,3.26,00:03:55,13.16,1.38,2.09,20.41,61.82,1.14,plasmadesign.co.uk,10800
10.64,Office_Products,333,343568,1366809,,,6.82,00:02:15,28.58,0,1.51,5.64,64.28,0,envelopemall.com,15100
18.2,Office_Products,481,136184,554515,29.72,70.28,2.48,00:02:46,50.01,0.89,0,3.12,45.97,0,officechairs.com,70000
54.86,Office_Products,135988,376365,1472211,,,4.07,00:02:23,5.31,15.04,0,5.25,74.4,0,theelegantoffice.com,8800
29.05,Office_Products,197,206658,704472,100,0,3.64,00:01:26,17.93,0,8.77,20.96,44.9,7.45,seejanework.com,36500
45.24,Office_Products,75426,266183,808678,100,0,1.81,00:00:54,13.75,0,0,2.13,84.02,0.1,backdesigns.com,38900
70.26,Office_Products,2210,988554,1902799,,,1.42,00:00:12,6.78,0,0,2.06,91.16,0,greatfxprinting.com,10400
15.97,Office_Products,182,149845,629356,26.93,73.07,4.55,00:01:50,19.32,0,0,4.58,76.1,0,envelopesuperstore.com,42400
58.33,Office_Products,187,51439,645643,27.27,72.73,4.5,00:02:17,24.83,0,0,3.77,70.33,1.08,monkeyoffice.co.uk,25600
39.29,Office_Products,4092,163052,671488,38.69,61.31,2.3,00:01:13,20.5,4.82,0,0.79,73.89,0,usalight.com,46500
61.89,Office_Products,202206,1514,1405057,,,2.47,00:03:12,65.89,0,0.71,5.69,27.72,0,cumminsallison.com,12800
39.11,Office_Products,78602,75780,841293,67.13,32.87,1.7,00:00:40,13.99,4.34,0,0,81.67,0,directofficesupply.co.uk,41000
51.52,Office_Products,366,443944,1535087,,,2.72,00:01:50,17.2,0,0,1.02,81.78,0,actionenvelope.com,10200
53.7,Office_Products,1088,324158,1132336,,,2.64,00:02:26,12.76,0,0,3.12,80.7,3.43,ergoprise.com,15900
57.2,Office_Products,1942,471438,1956140,,,3.73,00:01:49,11.17,0,0,3.19,85.64,0,findofficefurniture.com,6200
41.5,Office_Products,167816,914052,1837041,,,3.16,00:00:44,46.66,0,0,6.9,44.47,1.97,pengallery.com,7700
59.04,Office_Products,371,402414,1557106,,,3.62,00:03:26,11.98,0.33,0,0.33,87.36,0,limitedpapers.com,8900
51.4,Office_Products,6152,576905,2034797,,,3.17,00:02:52,22.35,0,0,5.94,71.71,0,hittmarking.com,6400
29.47,Office_Products,53856,139282,581970,100,0,5.22,00:05:40,65.43,0,0,29.93,4.64,0,iteminfo.com,30900
49.39,Office_Products,1739,454807,1775605,,,2.98,00:01:43,30.53,5.72,0,5.44,58.3,0,dallasmidwest.com,8000
61.35,Office_Products,1368,139993,1410526,,,2.63,00:01:12,19.5,0,0,4.96,69.96,5.58,back2.co.uk,11800
42.02,Office_Products,133489,345008,993443,99.39,0.61,1.87,00:00:42,10.62,0,0,0,89.38,0,graytex.com,28400
30.51,Office_Products,1931,20263,1947820,,,2.61,00:02:30,9.87,0.54,0,3.22,85.1,1.27,ergotherapy.co.za,8900
26.42,Office_Products,2606,857126,2585576,,,3.87,00:02:15,25.01,0,0,8.69,66.3,0,neutralposture.com,4100
34.16,Office_Products,941,247645,976686,100,0,5.61,00:06:55,16.95,0,7.82,22.6,52.44,0.19,furniturefinders.com,14600
32.18,Office_Products,85928,305214,919332,90.82,9.18,3.75,00:02:36,15.63,0,0,13.11,70.06,1.2,ergomart.com,25700
26.93,Office_Products,272732,330641,3140931,,,5.04,00:02:18,14.29,0,0,1.17,83.2,1.34,undercoveruk.com,2700
51.12,Office_Products,430,39788,495970,80.16,19.84,5.53,00:04:35,26.89,0,2.51,21.03,47.34,2.23,chairoffice.co.uk,33400
42.15,Office_Products,35869,462048,1714212,,,5.71,00:02:09,39.68,0,0,4.66,46.22,9.43,officezilla.com,6400
15.53,Office_Products,813,543381,2169687,,,8.29,00:05:27,29.87,0,0,15.42,54.71,0,holmesstamp.com,3700
12.2,Office_Products,995,232692,894993,82.87,17.13,3.2,00:00:52,26.41,0,0,6.57,67.02,0,labelsbythesheet.com,32000
67.06,Office_Products,310,335352,1274309,,,3.01,00:02:04,25.61,0,0,14.51,59.62,0.25,factory-express.com,12500
60.72,Office_Products,265468,456137,1767207,,,3.74,00:02:57,11.79,0,0,0.52,87.68,0,usi-laminate.com,7300
13.01,Office_Products,2718,91143,961107,100,0,2.43,00:00:37,5.74,0,0,0.36,93.89,0,toaddiaries.co.uk,32300
36.72,Office_Products,1331,122120,1377247,,,2.27,00:00:24,37.54,0,0,5.38,57.08,0,gopak.co.uk,23100
36.71,Office_Products,116836,300177,1255971,,,3.72,00:02:39,4.74,0,1.58,12.63,81.05,0,stampxpress.com,17000
27.98,Office_Products,880,77970,910927,100,0,2.94,00:01:17,20.75,0,0,6.23,72.11,0.91,officereality.co.uk,31500
43.76,Office_Products,1349,399056,1388814,,,3.92,00:01:45,23.67,0,0,17.49,57.64,1.21,anthro.com,9800
43.91,Office_Products,1220126,1496734,6689853,,,2.21,00:00:20,23.85,0,0,0,76.15,0,pbsoffice.com,1200
26.13,Office_Products,1316,391425,1368629,,,1.76,00:00:19,8.11,2.21,0,0,89.68,0,officechairsunlimited.com,21300
38.26,Office_Products,269405,524457,1789538,,,2.62,00:01:22,41.75,0,0,4.6,52.29,1.36,kareproducts.com,14600
38.68,Office_Products,545,605848,2347501,,,3.26,00:03:27,27.93,0,0,3.81,68.26,0,11x17.com,6100
38.87,Office_Products,570967,295807,3419888,,,2.2,00:02:11,0,0,0,2.15,97.85,0,backcs.co.uk,3600
47.87,Office_Products,169248,482440,1853651,,,7.47,00:03:29,28.03,0,0,6.17,65.8,0,stamp-connection.com,4900
50.68,Office_Products,166265,531213,1818611,,,3.83,00:03:35,16.27,0,0,10.07,73.18,0.48,acornsales.com,7100
38.21,Office_Products,1681,154481,1719677,,,3.87,00:02:53,23.94,0,0,3.74,72.32,0,andrewsofficefurniture.com,7300
26.41,Office_Products,319833,1010081,3763984,,,1.53,00:00:10,2.28,0,0,1.29,86.38,10.05,1-computerdesks.com,7600
6.42,Office_Products,1429176,335091,7724941,,,3.75,00:06:27,0,0,0,0,100,0,eagle-tungyung.com,776
55.66,Office_Products,859,977248,3856050,,,2.21,00:01:52,2.26,0,0,7.53,90.21,0,abe-online.com,3000
14.45,Office_Products,62202,28712,670709,98.43,1.57,5.31,00:03:19,46.76,0,0,8.06,44.34,0.85,stylo.ca,28900
31.94,Office_Products,1554,459537,1349953,,,3.7,00:02:18,26.07,0,0,0.96,72.65,0.33,laserinkjetlabels.com,11300
57.76,Office_Products,305754,969120,1993315,,,2.09,00:00:37,1.82,0,0,2.33,95.85,0,jtfbus.com,8100
54.84,Office_Products,10214,464753,1722552,,,3.48,00:02:31,0,0.63,8.57,20.98,62.34,7.49,lightingspecialties.com,8200
42.55,Office_Products,2196,485952,1889530,,,4.47,00:05:25,62.05,0,0,17.27,20.07,0.6,printsmadeeasy.com,6400
10.58,Office_Products,1391,366058,1435442,,,2.8,00:01:27,24.38,0,0,7.56,68.06,0,classroomessentialsonline.com,17700
22.88,Office_Products,1003,464926,1050711,,,5.35,00:05:31,22.24,0,0,17.61,60.15,0,bestar.ca,12700
36.34,Office_Products,2360,729621,2336929,,,4.56,00:02:57,31.05,0,0,32.87,35.35,0.72,sit4life.com,4600
48.5,Office_Products,631939,1004663,3732203,,,1.57,00:00:32,73.14,1.23,0,18.23,7.39,0,atd.com,4400
35.1,Office_Products,2652,927411,2626595,,,3.4,00:01:57,7.61,0,0,5.72,86.66,0,biomorphdesk.com,4300
67.85,Office_Products,1083254,2098476,6009621,,,1.59,00:02:46,0,0,0,28.96,71.04,0,clickbusinesscards.com,1800
3.52,Office_Products,473233,1410848,5984144,,,3.04,00:00:30,2.16,0,0,3.96,93.87,0,envelopperinc.com,4600
66.55,Office_Products,1366,131508,1409501,,,3.89,00:04:34,16.83,0,0,7.65,71.85,3.67,wellworking.co.uk,9700
43.53,Office_Products,873,405303,3923335,,,4.53,00:02:04,2.26,0,0,10,85.8,1.95,expressenvelopes.co.uk,2000
45.97,Office_Products,193835,790019,2146984,,,2.47,00:01:22,33.61,0,0,35.64,30.75,0,yafa.com,6700
40.77,Office_Products,1711,41602,1744737,,,1.39,00:00:52,15.56,4.05,0,9.84,68.34,2.21,sitbackandrelax.com.au,17700
41.24,Office_Products,295,108714,1211194,,,6.82,00:04:41,15,0,0,0,85,0,rubberstamps.co.uk,9000
58.55,Office_Products,3694,1141412,3711761,,,2.49,00:00:23,19.12,0,0,8.71,72.17,0,gibraltarfurniture.com,3000
19.12,Office_Products,801,204756,851985,100,0,5.37,00:01:53,12.22,0,0,13.64,73.97,0.17,cityliquidators.com,22700
31.11,Office_Products,846,1176828,3769463,,,6.55,00:03:42,10.55,0,0,10.54,78.91,0,carlmfg.com,1800
20.73,Office_Products,293510,284420,3412961,,,5.52,00:07:02,3.03,0,0,3.03,93.94,0,cheap-integratedlabels.co.uk,2300
56.03,Office_Products,248999,689709,2834833,,,3.57,00:02:53,18.14,0,0,13.82,68.04,0,xstamperonline.com,3800
40.81,Office_Products,2337,742294,2312870,,,3.62,00:02:48,10.43,0,0,5.17,84.4,0,ergonomichome.com,5100
77.1,Office_Products,1298,161181,2976196,,,2.11,00:01:24,52.22,2.15,0,6.69,38.93,0,calculatorsource.com,4600
25.12,Office_Products,304152,1029647,3554695,,,5.35,00:02:48,22.36,0,0,3.44,74.2,0,xstamper.com,2200
8.99,Office_Products,1035,91249,1077313,,,3.86,00:02:05,21.21,0,0,0,78.79,0,rainbowzebra.co.uk,25500
38.82,Office_Products,361141,208800,2296424,,,2.28,00:01:05,36.06,0,0,0,61.55,2.39,cupboardsdirect.co.uk,6400
21.25,Office_Products,122052,114261,921653,100,0,4.27,00:02:33,19.37,0,0,19.47,61,0.16,gmund.com,18900
22.78,Office_Products,39516,1075406,8424475,,,2.53,00:00:24,9.7,0,0,6.7,83.6,0,postroom-online.co.uk,767
50.96,Office_Products,133913,1196712,4861790,,,3.01,00:00:25,8.38,0,0,2.47,89.15,0,penloversparadise.com,1800
25.12,Office_Products,1228114,350812,6729583,,,2.38,00:01:33,0,0,0,0,100,0,designyourowncard.com,1200
41.72,Office_Products,254366,511580,1704411,,,5.2,00:07:30,32.92,0,0,20.49,44.14,2.45,trendway.com,6700
29.22,Office_Products,642,718198,2778384,,,8.54,00:05:04,2.62,0,0,9.47,70.54,17.37,designerpapers.com,2500
62.81,Office_Products,1475,374412,1510318,,,1.12,00:00:06,38.54,0,0,14.96,44.01,2.49,healthpostures.com,30100
20.09,Office_Products,116527,34106,1252946,,,3.92,00:02:09,40.46,0,0,1.97,56.86,0.71,justwrite.com.au,15100
28.83,Office_Products,3822,437343,3841553,,,1.88,00:01:14,15.72,0,0,6.71,74.31,3.26,posturepeople.co.uk,3300
14.32,Office_Products,9358,1406405,10745318,,,1.35,00:00:17,0,0,0,0,100,0,hudsonsofficefurniture.co.uk,1400
8.35,Office_Products,922524,1238855,5206462,,,8.32,00:05:49,61.05,0,0,0,38.95,0,fastkit.com,940
25.2,Office_Products,234929,258341,2654909,,,3.5,00:02:28,16.24,0,0,17.26,66.5,0,exled.co.uk,4500
49.23,Office_Products,553536,995532,3328365,,,3.46,00:01:56,25.07,0,0,32.48,42.46,0,dauphin.com,3100
39.72,Office_Products,397564,719397,2494331,,,4.6,00:02:53,16.91,0,0,0.93,82.16,0,corpkit.com,4000
32.17,Office_Products,229206,717955,2583905,,,4.5,00:02:33,12.05,0,0,4.78,82.08,1.1,tablelegworld.com,3800
19.66,Office_Products,2914,742822,2895689,,,2.02,00:00:04,10.93,0,0,0,89.07,0,kentwoodoffice.com,10400
51.97,Office_Products,5170,1207723,4280449,,,3.5,00:02:29,0,0,0,1.59,98.41,0,desktoplabels.com,2000
62.92,Office_Products,466623,2403350,5883915,,,1.66,00:00:34,16.05,0,0,2.63,81.32,0,ergonomicsmadeeasy.com,1700
51.85,Office_Products,6945,185265,608195,87.3,12.7,2.14,00:01:13,16.31,0,0.24,6.44,67.09,9.92,btod.com,44700
55.68,Office_Products,4252,424086,4356573,,,2.7,00:01:22,0,0,0,0,100,0,saxen.co.uk,2300
44.25,Office_Products,6032,1513634,6431663,,,5.62,00:04:55,29.5,0,0,0,70.5,0,ofconcepts.com,807
20.35,Office_Products,241678,610817,1632250,,,2.54,00:00:29,17.06,0,0,17.23,64.8,0.91,mbmcorp.com,14200
31.39,Office_Products,276,313900,1113624,,,3.98,00:04:43,57.01,0,0.69,14.88,25.88,1.55,stenograph.com,14000
34.42,Office_Products,2970,707781,2943064,,,9.54,00:07:00,53.45,0,0,1.72,44.83,0,officefurniturecenter.com,2100
51.3,Office_Products,37089,1518859,6092825,,,3.41,00:05:18,11.6,0,0,0,88.4,0,officeclocks.com,1100
8.3,Office_Products,5023,1403071,5201055,,,3.41,00:03:04,0,0,0,2.5,96.15,1.35,stonelinedesigns.com,1700
30.64,Office_Products,1906,918209,3829777,,,5.15,00:03:11,18.37,0,6.12,12.24,63.27,0,stationeryxpress.com,2000
42.99,Office_Products,25305,1705859,7918423,,,5.58,00:01:28,50,0,0,0,50,0,discounthomeoffice.com,571
61.19,Office_Products,3047,1029771,3022930,,,2.21,00:02:16,13.37,0,0,0,71.89,14.73,vqvgroup.com,4300
10,Office_Products,613825,878254,3639432,,,9.06,00:03:43,65.96,0,0,0,34.04,0,markscorpex.com,1600
35.32,Office_Products,677,872193,2969322,,,2.51,00:02:04,12.39,0,0,4.01,83.6,0,officequarters.com,4500
43.73,Office_Products,351912,203034,2246549,,,1.01,00:00:02,1.09,0,0,0,98.91,0,officestar-group.co.uk,16400
32.74,Office_Products,200207,349620,1393344,,,1.84,00:00:27,15.52,0,0,2.66,81.81,0,cubiclekeys.com,23100
32.63,Office_Products,3537,918380,3545646,,,13.09,00:04:21,21.98,0,0,0,78.02,0,h2ofurniture.com,1400
38.05,Office_Products,994,970796,4057399,,,4.1,00:04:02,44.05,0,0,0,55.95,0,addressstamp.com,2000
34.27,Office_Products,4976,523468,5158425,,,4.32,00:02:39,1.49,0,0,11.48,87.03,0,simply-ergonomic.co.uk,1300
69.26,Office_Products,1364317,1692032,7403965,,,2.01,00:01:37,9.82,0,0,6.75,83.43,0,charnstrom.com,1100
47.12,Office_Products,526979,1962883,6830187,,,1.98,00:00:44,0,0,0,0,100,0,acemarking.com,1200
31.61,Office_Products,228977,657405,2581044,,,3.31,00:01:46,45.92,0,0,4.52,49.57,0,linneadesign.com,4500
44.24,Office_Products,3731,51108,3752450,,,1.97,00:00:32,14.3,0,0,0,85.7,0,kos.ie,3300
30.64,Office_Products,38030,245955,4834257,,,5.98,00:01:34,0,0,0,1.79,98.21,0,marchandelectric.com,1300
75.66,Office_Products,596116,1972164,7968040,,,1.24,00:00:01,0,0,0,0,100,0,treecycle.com,1200
62.35,Office_Products,214084,218889,2396931,,,1.36,00:00:10,24.85,0,0,37.65,37.5,0,3mdirect.co.uk,7600
59.91,Office_Products,965925,482395,5423638,,,1.77,00:00:32,42.58,0,0,40.86,16.56,0,imagesupply.com,1900
47.51,Office_Products,3389341,1596374,17715027,,,1,00:00:00,0,0,0,0,100,0,albcaligrafia.com,509
29.59,Office_Products,1134767,1676733,6266184,,,6.1,00:06:05,0,0,0,8.67,91.33,0,paper-cutter.net,809
58.58,Office_Products,1080,1180978,4906277,,,1.62,00:00:24,1.36,0,0,1.36,97.27,0,envelopesexpress.com,2400
85.32,Office_Products,16186,1574298,23344210,,,1.44,00:00:04,0,0,0,0,100,0,integrityfurniture.com,152
15.14,Office_Products,8419,1478172,6794949,,,5.98,00:04:35,46.15,0,0,7.69,46.15,0,labeluniverse.com,713
57.6,Office_Products,9695,2612011,11254225,,,4.39,00:02:16,5.11,0,0,0,94.89,0,ofusa.com,348
24.81,Office_Products,1009502,1295055,5640952,,,1.43,00:00:40,46.44,0,0,0,53.56,0,zapcopaper.com,4100
62.09,Office_Products,4758,1149545,4911665,,,2.1,00:00:29,2,0,0,0,98,0,aceofficesystems.com,2100
42.58,Office_Products,1884,391732,937784,94.92,5.08,6.09,00:08:19,11,0,0,2.89,86.11,0,instand.com,23000
47.08,Office_Products,,2306720,8162209,,,2.04,00:02:49,0,0,0,12.33,0,87.67,journalboutique.com,941
49.38,Office_Products,273064,72028,3145182,,,4.61,00:02:40,21.33,0,0,5.83,69.77,3.07,deskstore.com,2800
100,Office_Products,4748,3687124,13533748,,,1,00:00:00,0,0,0,0,100,0,selfstamps.com,524
69.14,Office_Products,628007,2175411,8515252,,,1.45,00:00:24,0,0,0,0,90.14,9.86,stampworldonline.com,988
41.25,Office_Products,4820,435312,4973113,,,2.27,00:00:24,0,0,0,0,100,0,home-office-design.co.uk,1900
49.06,Office_Products,1355644,324190,7361072,,,6.13,00:03:14,4.55,0,0,0,95.45,0,ineedbusinesscards.com,616
33.38,Office_Products,3741,926742,3762232,,,3.56,00:01:06,35.36,0,0,16.58,48.06,0,jazzyexpo.com,2500
81.7,Office_Products,1243108,1056138,6803556,,,1.17,00:00:11,0,0,0,0,100,0,ink2paper.com,1700
100,Office_Products,5087,2797773,31964847,,,1,00:00:00,95.08,0,0,0,4.92,0,onestopstamps.co.uk,79
19.89,Office_Products,2553,650804,2520548,,,2.18,00:00:54,17.98,0,2,0.67,71.97,7.39,furniturewholesalers.com,10000
28.67,Office_Products,250085,685815,2848579,,,17.56,00:14:47,56.76,0,0,0,43.24,0,schwaab.com,1700
71.89,Office_Products,606810,242482,8148859,,,1.55,00:00:44,8.52,0,0,3.39,88.09,0,rubberstamps.com.au,1000
32.56,Jewelry,1,3053,3470,82.24,17.76,5.94,00:04:55,16.43,1.72,2.66,9.22,64.93,5.04,pandora.net,10200000
38.86,Jewelry,7,3951,8406,77.4,22.6,4.92,00:03:54,17.96,3.72,4.08,11.18,59.74,3.33,fossil.com,4800000
38.81,Jewelry,12,3763,12730,84.44,15.56,6.39,00:03:45,24.57,0.74,1.87,10.02,60.65,2.14,tiffany.com,2800000
30.68,Jewelry,6,1982,8124,73.75,26.25,5.95,00:05:05,22.1,2.46,3.7,11.9,57.61,2.24,zales.com,4400000
52.39,Jewelry,18,5663,17703,68.77,31.23,4.37,00:04:14,28.28,4.18,4.09,10.11,47.2,6.15,bluenile.com,2400000
46.45,Jewelry,22,10216,18562,48.57,51.43,4.52,00:04:59,26.07,16.73,4.47,25.49,23.85,3.38,ashford.com,2300000
40.41,Jewelry,13,7132,12903,100,0,5.19,00:05:30,23.35,0,2.22,16.48,54.51,3.44,watchuseek.com,3300000
34.32,Jewelry,127,35513,38062,81,19,3.98,00:03:57,25.5,0.11,2.61,14.67,51.78,5.34,suunto.com,1100000
40.89,Jewelry,32,6465,25528,66.64,33.36,7.86,00:06:17,35.77,1.28,4.05,13.08,43.27,2.55,firemountaingems.com,1200000
25.59,Jewelry,10,2551,10789,76.37,23.63,13.13,00:11:40,47.39,2.78,5.88,15.7,24.59,3.66,jtv.com,2500000
50.34,Jewelry,42,33475,33849,49.77,50.23,6.38,00:05:39,27.92,0.83,1.46,13.94,23.7,32.15,pandahall.com,1000000
39.54,Jewelry,73,11736,45985,89.35,10.65,7.42,00:06:00,37.17,0.57,4.03,15.93,37.47,4.82,riogrande.com,649500
28.92,Jewelry,4574,15116,48373,89.69,10.31,5.39,00:04:22,24.89,1.06,2.76,15.31,50.75,5.23,timex.com,701800
48.17,Jewelry,33,5939,25776,77.55,22.45,6.9,00:04:10,30.09,1.19,5.15,10.23,51.94,1.4,jamesavery.com,1300000
42.65,Jewelry,109,23668,59779,72.82,27.18,5.4,00:02:59,16.18,0.91,2.08,7.92,71.92,0.98,authenticwatches.com,575900
40.5,Jewelry,256,40021,112528,68.31,31.69,5.57,00:03:51,20.64,0.18,9.87,34.76,33.38,1.17,ewatches.com,276600
36.02,Jewelry,53,9476,40149,92.9,7.1,6.04,00:04:50,18.8,1.32,3.57,12.31,60.93,3.08,helzberg.com,765900
20.45,Jewelry,1382,56242,528696,83.94,16.06,4.17,00:01:18,18.42,0.79,0,12.88,67.75,0.17,ticwatches.co.uk,46400
52.84,Jewelry,207,10908,94946,45.95,54.05,4.29,00:03:14,21.9,1.61,3.62,11.06,60.97,0.84,watches2u.com,378000
65.01,Jewelry,141,21083,72684,57.62,42.38,3.81,00:02:52,28.94,1.81,3.87,10.91,38.3,16.17,mynamenecklace.com,608900
40.06,Jewelry,87,12759,50727,67.98,32.02,9.08,00:06:27,23.43,1.73,22.34,12.2,37.96,2.34,artbeads.com,515600
62.07,Jewelry,124,18189,66774,89.31,10.69,2.75,00:02:09,13.7,0.42,1.47,4.79,78.16,1.45,blingjewelry.com,694700
37.93,Jewelry,292,43070,125722,78.06,21.94,5.11,00:04:17,17.88,0.02,4.27,32.11,44.55,1.17,thewatchery.com,242900
39.21,Jewelry,139,4868,72534,53.89,46.11,4.24,00:03:32,9.61,1.72,3.83,14.07,68.67,2.11,johngreedjewellery.com,468100
42.81,Jewelry,219,28013,100264,42.16,57.84,5.09,00:03:14,42.44,9.68,4.01,11.37,23.1,9.4,superjeweler.com,328700
69.88,Jewelry,114,18858,61872,99.78,0.22,3.11,00:02:18,16.8,0.06,0.85,6.36,74.77,1.16,painfulpleasures.com,737200
48.81,Jewelry,164,6242,81347,63.09,36.91,5.33,00:04:08,25.12,1.48,4.87,16.26,49.27,3,cooksongold.com,394600
46.72,Jewelry,134,25702,69932,85.94,14.06,5.03,00:04:24,35.86,0.56,1.69,16.23,38.93,6.74,longislandwatch.com,518400
48.39,Jewelry,246,28521,108859,64.68,35.32,5.93,00:03:31,31.67,5.89,9.88,9.66,28.4,14.5,ice.com,277600
40.05,Jewelry,203,23040,93933,84.2,15.8,5.25,00:04:23,48.81,0.58,17.28,7.02,17.02,9.28,stauer.com,319000
51.01,Jewelry,458,82029,189165,95.08,4.92,2.99,00:02:01,11.95,0.61,5.46,15.96,63.39,2.64,discountwatchstore.com,185900
31.53,Jewelry,287,30717,124025,75.34,24.66,4.58,00:03:47,25.7,1.14,3.04,13.45,53.12,3.56,shaneco.com,246600
33.36,Jewelry,242,11242,107144,77.64,22.36,5.01,00:03:35,18.33,0.66,4.54,19.4,55.11,1.96,linksoflondon.com,307000
29.91,Jewelry,356,40425,150376,77.29,22.71,4.71,00:03:02,17.93,0.65,5.81,9.74,63.89,1.97,tourneau.com,191100
42.45,Jewelry,394,72110,163693,84.31,15.69,4.45,00:04:05,20.73,0.18,1.02,10.28,66.22,1.55,prestigetime.com,192100
